x, f1, f2
-75001.53, 5625230125.30, 5625530135.44
26542.37, 704497298.71, 704391133.24
-94912.73, 9008425900.90, 9008805555.81
40019.39, 1601551907.70, 1601391834.13
-30617.54, 937433961.70, 937556435.87
72204.73, 5213523427.11, 5213234612.18
-11501.72, 132289578.87, 132335589.75
-28920.27, 836382170.11, 836497855.20
-35532.98, 1262592717.49, 1262734853.41
9447.64, 89257884.15, 89220097.59
-971.56, 943938.52, 947828.77
-2932.68, 8600628.13, 8612362.86
-5172.68, 26756624.95, 26777319.67
-96068.38, 9229134095.54, 9229518373.06
38701.72, 1497823353.84, 1497668550.95
23855.76, 569097297.10, 569001878.06
-82621.71, 6826347019.81, 6826677510.66
-53763.02, 2890461910.16, 2890676966.23
-72245.56, 5219420253.22, 5219709239.44
19151.41, 366776632.03, 366700030.37
-14782.02, 218508087.02, 218567219.10
-43797.10, 1918186138.06, 1918361330.47
-54358.15, 2954808614.96, 2955026051.57
-88649.81, 7858788216.19, 7859142819.41
23317.06, 543685349.05, 543592084.80
-41128.77, 1691575635.40, 1691740154.48
19156.92, 366987553.12, 366910929.45
-68.95, 4753.94, 5033.74
-38499.84, 1482237578.96, 1482391582.31
35056.22, 1228938527.81, 1228798306.93
-88441.66, 7821927451.20, 7822281221.85
76671.91, 5878581630.56, 5878274946.93
-81452.92, 6634578986.88, 6634904802.58
-73210.99, 5359848941.73, 5360141789.69
9129.80, 83353247.21, 83316732.01
-93439.34, 8730910740.41, 8731284501.78
73509.99, 5403718067.20, 5403424031.26
51332.77, 2635053123.49, 2634847796.42
22910.24, 524879112.45, 524787475.49
4047.52, 16382411.75, 16366225.67
-34746.64, 1207328729.55, 1207467720.10
57077.16, 3257802047.07, 3257573742.43
69350.95, 4809554849.60, 4809277449.79
34300.66, 1176535051.19, 1176397852.57
55909.01, 3125817808.56, 3125594176.51
11134.22, 123970906.88, 123926373.99
76295.51, 5821004958.09, 5820699780.05
-26478.78, 701125536.88, 701231455.98
29394.72, 864049480.29, 863931905.42
-82384.07, 6787135140.99, 6787464681.27
61253.91, 3752041433.87, 3751796422.23
59424.27, 3531243302.85, 3531005609.79
76615.01, 5869859903.73, 5869553447.69
1462.36, 2138494.53, 2132649.09
-87710.60, 7693150078.52, 7693500924.93
-50826.40, 2583322779.62, 2583526089.21
-31862.82, 1015239532.59, 1015366987.89
2446.02, 5983020.55, 5973240.47
45983.11, 2114446402.29, 2114262473.85
-41320.81, 1707409146.61, 1707574433.84
67098.12, 4502157437.43, 4501889048.96
93539.70, 8749676398.72, 8749302243.90
854.63, 730395.83, 726981.30
-98772.87, 9756079902.27, 9756474997.75
26223.70, 687682647.11, 687577756.29
-13458.60, 181134006.59, 181187845.01
-25030.58, 626529956.25, 626630082.57
3576.63, 12792275.20, 12777972.69
-11034.64, 121763307.33, 121807449.90
-70497.72, 4969928951.88, 4970210946.78
-9406.55, 88483240.42, 88520870.64
51010.71, 2602092271.71, 2601888232.88
-80461.02, 6473975482.39, 6474297330.46
-41714.53, 1740101785.87, 1740268647.98
-39528.16, 1562475452.49, 1562633569.13
55078.05, 3033591290.01, 3033370981.82
-45987.41, 2114842196.55, 2115026150.21
98865.95, 9774475644.27, 9774080184.48
-74327.19, 5524530767.61, 5524828080.36
-97584.74, 9522781583.21, 9523171926.17
-88402.79, 7815054055.97, 7815407671.15
-54968.52, 3021538700.36, 3021758578.46
-22883.97, 523676134.39, 523767674.27
-86109.70, 7414880813.32, 7415225256.13
-82560.33, 6816207541.66, 6816537786.97
-33960.06, 1153285567.91, 1153421412.14
-96528.84, 9317817712.51, 9318203831.88
46573.09, 2169052562.29, 2168866273.94
-64565.61, 4168717543.59, 4168975810.02
90986.32, 8278510262.93, 8278146321.65
24665.29, 608376428.54, 608277771.39
63245.34, 3999972452.22, 3999719474.88
25382.86, 644289447.51, 644187920.08
-28078.58, 788406889.78, 788519208.11
60478.70, 3657673433.14, 3657431522.34
72994.38, 5328180161.18, 5327888187.64
-84302.96, 7106988913.23, 7107326129.06
-10057.03, 101143753.50, 101183985.60
-1778.35, 3162511.94, 3169629.32
-37137.52, 1379195280.55, 1379343834.63
-18955.68, 359317780.12, 359393606.84
-42364.51, 1794751341.99, 1794920804.01
57182.14, 3269797644.63, 3269568920.05
-94152.07, 8864612292.72, 8864988905.00
-21015.12, 441635253.15, 441719317.63
26629.84, 709148471.51, 709041956.14
42415.46, 1799071424.72, 1798901766.88
21689.52, 470435092.30, 470348338.23
-82196.67, 6756292000.90, 6756620791.56
-32929.35, 1084341973.10, 1084473694.49
60765.90, 3692494413.70, 3692251354.11
76111.42, 5792947973.41, 5792643531.73
7618.99, 58048934.85, 58018462.91
20159.12, 406389990.80, 406309358.33
-34793.94, 1210618483.23, 1210757663.01
68340.15, 4670376379.06, 4670103022.45
83025.20, 6893183982.62, 6892851885.81
-87641.73, 7681073416.62, 7681423987.56
-77801.90, 6053136284.61, 6053447496.23
62190.86, 3867702563.56, 3867453804.14
30766.05, 946549596.15, 946426535.97
22699.09, 515248705.13, 515157912.77
-98194.95, 9642247555.00, 9642640338.79
83447.26, 6963444868.89, 6963111083.86
-58946.14, 3474647881.73, 3474883670.31
-84256.94, 7099232666.65, 7099569698.43
-79863.67, 6378205521.71, 6378524980.38
91541.77, 8379895092.08, 8379528929.02
10479.48, 109819563.49, 109777649.56
-34167.53, 1167420192.58, 1167556866.71
17027.27, 289927763.10, 289859658.04
23363.43, 545849902.48, 545756452.76
-15183.28, 230531843.56, 230592580.66
-86763.37, 7527882466.09, 7528229523.57
-86854.60, 7543721767.77, 7544069190.17
-55387.49, 3067774042.52, 3067995596.48
-19665.67, 386738565.69, 386817232.37
-65240.48, 4256320726.22, 4256581692.15
5940.29, 35287028.14, 35263270.98
6474.92, 41924589.19, 41898693.51
-34232.90, 1171891169.50, 1172028105.08
33899.98, 1149208646.60, 1149073050.68
68635.96, 4710895009.24, 4710620469.40
-17251.05, 297598768.14, 297667776.34
67334.14, 4533886260.64, 4533616928.08
-2871.06, 8242965.22, 8254453.45
21881.94, 478819460.21, 478731936.44
11976.91, 143446321.62, 143398417.99
19881.65, 395279871.84, 395200349.25
28538.32, 814435991.00, 814321841.70
61813.66, 3820928675.81, 3820681425.16
8465.67, 71667595.35, 71633736.67
39702.19, 1576264271.11, 1576105466.33
12338.23, 152231812.77, 152182463.87
6623.66, 43872892.40, 43846401.75
-35211.41, 1239843163.56, 1239984013.19
-74226.94, 5509638101.74, 5509935013.49
-51505.37, 2652802746.16, 2653008771.62
56673.58, 3211894318.29, 3211667627.98
65427.01, 4280693620.91, 4280431916.87
45507.14, 2070899409.11, 2070717384.56
88792.10, 7884037346.26, 7883682181.85
94307.95, 8893989143.15, 8893611915.35
-7171.22, 51426367.07, 51455055.94
17460.05, 304853353.72, 304783517.52
-20263.11, 410593650.75, 410674707.20
19634.29, 385505492.98, 385426959.80
-84521.17, 7143828697.73, 7144166786.42
-30086.96, 905225216.98, 905345568.82
31622.97, 1000011973.00, 999885485.14
-38800.44, 1505474268.46, 1505629474.23
91119.16, 8302700704.53, 8302336231.91
84274.88, 7102255607.62, 7101918512.10
-18269.52, 333775452.14, 333848534.23
-50746.04, 2575160972.29, 2575363960.47
67356.53, 4536901481.50, 4536632059.40
54494.18, 2969615268.06, 2969397295.36
25606.72, 655704165.19, 655601742.30
-51954.21, 2699239872.67, 2699447693.51
-94479.73, 8926419232.88, 8926797155.80
39757.10, 1580626948.46, 1580467924.07
68735.75, 4724603915.82, 4724328976.80
-77467.11, 6001152605.69, 6001462478.12
-93763.33, 8791562933.00, 8791937990.34
-89915.02, 8084711247.55, 8085070911.64
-41600.54, 1730604773.11, 1730771179.27
93274.39, 8700110989.66, 8699737896.12
92704.63, 8594148549.42, 8593777734.90
-72748.76, 5292382194.80, 5292673193.85
30324.23, 919559079.60, 919437786.67
37375.86, 1396955243.22, 1396805743.76
-57134.10, 3264305162.52, 3264533702.91
-60276.02, 3633198269.70, 3633439377.77
68158.30, 4645553722.28, 4645281093.08
-36143.72, 1306368240.04, 1306512818.90
83423.28, 6959443616.33, 6959109927.21
87329.07, 7626366572.78, 7626017260.50
-71501.75, 5112500168.59, 5112786179.58
-24199.98, 585639016.72, 585735820.64
-90164.39, 8129617762.76, 8129978424.33
77346.63, 5982501429.53, 5982192047.00
51860.70, 2689532109.77, 2689324670.97
10668.56, 113818151.40, 113775481.17
-11495.13, 132138071.70, 132184056.23
-52072.17, 2711511144.12, 2711719436.81
-5378.35, 28926632.28, 28948149.67
47072.87, 2215855166.19, 2215666878.71
24763.38, 613224968.06, 613125918.54
17019.67, 289669119.17, 289601044.49
59190.28, 3503489419.37, 3503252662.25
75787.46, 5743739576.53, 5743436430.68
-97492.02, 9504694387.25, 9505084359.33
50053.62, 2505364790.84, 2505164580.36
-81402.41, 6626352428.25, 6626678041.89
-2289.47, 5241675.20, 5250837.09
-68279.79, 4662130328.95, 4662403452.13
69889.75, 4884576470.97, 4884296915.99
-67627.62, 4573494551.73, 4573765066.19
-86201.06, 7430622498.15, 7430967306.39
97101.08, 9428620350.40, 9428231950.07
-81658.28, 6668073908.60, 6668400545.70
97880.05, 9580504271.29, 9580112755.09
-32723.80, 1070847332.31, 1070978231.52
-19296.09, 372338898.10, 372416086.44
46370.73, 2150244201.40, 2150058722.50
45868.41, 2103911252.06, 2103727782.41
83829.96, 7027461958.78, 7027126642.95
65002.84, 4225369574.58, 4225109567.21
33350.25, 1112239232.63, 1112105835.62
41386.77, 1712864376.06, 1712698833.00
87222.44, 7607753806.42, 7607404920.66
-51669.78, 2669766360.29, 2669973043.42
23879.14, 570213223.87, 570117711.32
27780.77, 771771088.02, 771659968.94
26125.09, 682520374.22, 682415877.86
-96540.98, 9320161628.74, 9320547796.68
-20198.12, 407963997.65, 408044794.12
73530.26, 5406699584.84, 5406405467.79
89604.07, 8028888688.00, 8028530275.73
63679.23, 4055044014.84, 4054789301.93
-30491.80, 929749821.25, 929871792.45
78733.08, 6198897239.60, 6198582311.29
-33642.69, 1131830756.67, 1131965331.44
-71280.41, 5080897472.71, 5081182598.37
93204.92, 8687156532.36, 8686783716.70
-63715.81, 4059703852.10, 4059958719.32
94578.42, 8945077091.46, 8944698781.78
34977.38, 1223417101.30, 1223277195.78
76246.35, 5813505662.10, 5813200680.71
80049.92, 6407989402.11, 6407669206.44
30616.21, 937352170.03, 937229709.20
-24229.91, 587088510.42, 587185434.06
-44736.20, 2001327848.17, 2001506796.98
16788.75, 281862262.06, 281795111.04
54990.93, 3024002769.64, 3023782809.91
-46622.93, 2173697641.25, 2173884136.97
-20772.49, 431496519.77, 431579613.75
-33767.27, 1140228244.38, 1140363317.44
47475.14, 2253888511.99, 2253698615.45
-45436.63, 2064487473.54, 2064669224.06
64837.12, 4203852453.15, 4203593108.66
-37917.04, 1437701588.24, 1437853260.38
-65847.04, 4335833017.73, 4336096409.90
78462.13, 6156306494.39, 6155992649.86
55374.52, 3066337009.23, 3066115515.16
86406.87, 7466147791.52, 7465802168.02
-26357.34, 694709397.57, 694814830.93
-56146.39, 3152417608.47, 3152642198.05
63117.93, 3983873237.59, 3983620769.87
85252.75, 7268031172.99, 7267690165.99
-74706.52, 5581064596.74, 5581363426.84
78878.53, 6221822807.64, 6221507297.51
-51057.43, 2606861667.93, 2607065901.67
26060.85, 679168011.67, 679063772.26
-47514.82, 2257658502.02, 2257848565.32
-77933.01, 6073554723.60, 6073866459.66
-23710.51, 562188317.06, 562283163.10
-93358.07, 8715729665.93, 8716103102.22
-30793.69, 948251305.37, 948374484.12
-24397.01, 595214256.45, 595311848.50
-70663.09, 4993272505.88, 4993555162.24
-53692.42, 2882875573.56, 2883090347.22
46951.82, 2204473829.65, 2204286026.36
-4379.76, 19182293.19, 19199816.23
432.23, 186822.21, 185097.30
-93740.26, 8787236107.19, 8787611072.23
-16492.54, 272004027.54, 272070001.72
-5711.76, 32624180.22, 32647031.25
43799.99, 1918439136.94, 1918263940.98
68244.68, 4657336414.33, 4657063439.61
26282.43, 690765937.12, 690660811.41
55156.92, 3042286373.17, 3042065749.47
-65656.38, 4310759822.83, 4311022452.34
-82193.37, 6755749698.68, 6756078476.16
-73769.90, 5441997705.12, 5442292788.71
98962.85, 9793645192.60, 9793249345.21
-71639.76, 5132255550.73, 5132542113.78
-70944.78, 5033161827.86, 5033445610.98
91058.44, 8291639359.30, 8291275129.55
-84358.14, 7116296594.87, 7116634031.44
-88421.40, 7818344049.56, 7818697739.16
47543.17, 2260353106.10, 2260162937.41
31247.39, 976399154.59, 976274169.04
-73.31, 5374.09, 5671.33
28416.57, 807501435.63, 807387773.35
-75932.09, 5765682849.97, 5765986582.35
-96477.38, 9307885088.41, 9308271001.94
76419.98, 5840013514.93, 5839707839.01
10426.35, 108708716.89, 108667015.50
-19801.80, 392111188.60, 392190399.79
-72765.55, 5294825314.14, 5295116380.34
-18676.12, 348797568.88, 348872277.37
-95008.03, 9026525238.26, 9026905274.37
-65753.63, 4323539269.53, 4323802288.03
-35215.23, 1240112580.83, 1240253445.76
2301.13, 5295182.15, 5285981.64
28051.26, 786872954.15, 786760753.13
-24119.20, 581736027.66, 581832508.47
79374.32, 6300282739.41, 6299965246.13
-60846.32, 3702274504.71, 3702517893.99
70826.48, 5016390600.84, 5016107298.91
-9270.03, 85933402.84, 85970486.95
53957.07, 2911365326.76, 2911149502.48
16551.29, 273945190.69, 273878989.53
-31214.04, 974316348.12, 974441208.28
-84424.83, 7127552702.70, 7127890406.04
94568.54, 8943208901.69, 8942830631.52
-10349.24, 107106869.88, 107148270.86
78751.01, 6201721733.48, 6201406733.43
17035.87, 290220983.65, 290152844.16
94040.31, 8843580313.78, 8843204156.54
-82685.08, 6836822738.03, 6837153482.35
56716.90, 3216806852.12, 3216579988.51
48703.64, 2372044351.25, 2371849540.70
78080.88, 6096623422.33, 6096311102.82
8664.93, 75081088.53, 75046432.79
37945.43, 1439855821.58, 1439704043.85
61699.83, 3806868460.07, 3806621664.76
69359.22, 4810700897.67, 4810423464.81
-81969.00, 6718916349.66, 6719244229.65
-84868.03, 7202582094.74, 7202921570.85
33667.21, 1133481300.35, 1133346635.50
70138.50, 4919409573.93, 4919129023.92
-7426.43, 55151876.92, 55181586.64
-69896.50, 4885520267.77, 4885799857.75
46550.01, 2166903078.15, 2166716882.13
-41886.98, 1754518927.11, 1754686479.02
-47465.56, 2252979768.50, 2253169634.75
-91690.82, 8407206687.98, 8407573455.26
122.10, 14909.49, 14425.07
-95579.85, 9135507862.11, 9135890185.51
-23268.50, 541422929.45, 541516007.44
-83416.11, 6958246878.07, 6958580546.50
-12843.84, 164964106.74, 165015486.09
-41485.12, 1721014939.49, 1721180883.96
-89816.59, 8067019531.84, 8067378802.19
52946.22, 2803302226.42, 2803090445.54
52263.53, 2731476123.27, 2731267073.16
60760.43, 3691829565.50, 3691586527.78
28559.37, 815637421.29, 815523187.82
85729.08, 7349475788.48, 7349132876.14
29426.32, 865908135.06, 865790433.79
70569.82, 4980099133.71, 4979816858.44
14807.64, 219266141.85, 219206915.30
-8568.44, 73418169.64, 73452447.40
56766.69, 3222456956.96, 3222229894.21
52339.52, 2739425614.30, 2739216260.21
-55117.58, 3037947651.62, 3038168125.94
33743.81, 1138644961.81, 1138509990.56
-27650.94, 764574270.23, 764684877.97
55600.33, 3091397073.24, 3091174675.91
16998.57, 288951328.54, 288883338.26
-20227.03, 409132869.76, 409213781.90
-58037.99, 3368408344.86, 3368640500.83
66510.34, 4423625820.96, 4423359783.59
-62368.41, 3889817985.76, 3890067463.38
34783.51, 1209892784.60, 1209753654.55
-42147.04, 1776372598.51, 1776541190.65
8583.52, 73676816.15, 73642486.07
-37438.97, 1401676433.58, 1401826193.46
66701.75, 4449123374.29, 4448856571.30
-8658.67, 74972550.52, 75007189.20
16328.28, 266612749.03, 266547439.90
3093.59, 9570296.38, 9557926.03
-83772.79, 7017880738.26, 7018215833.43
-65638.00, 4308347558.89, 4308610114.90
-77389.46, 5989127984.66, 5989437546.49
38833.21, 1508017972.71, 1507862643.88
33284.14, 1107833663.40, 1107700530.86
-59110.28, 3494025534.40, 3494261979.53
-82035.67, 6729850645.24, 6730178791.91
-98110.44, 9625659228.29, 9626051674.07
-80680.60, 6509358426.53, 6509681152.91
-61196.44, 3745004513.06, 3745249302.83
38159.87, 1456175936.15, 1456023300.65
-75683.44, 5727982932.77, 5728285670.52
81523.83, 6646135641.47, 6645809550.13
-68168.26, 4646911514.05, 4647184191.09
-33397.65, 1115402699.85, 1115536294.43
13926.44, 193945609.33, 193889907.59
-26633.54, 709345476.41, 709452014.57
83494.68, 6971362058.09, 6971028083.36
-57679.13, 3326881793.23, 3327112513.74
-62936.98, 3961063111.45, 3961314863.36
-80913.35, 6546970556.66, 6547294214.07
-44610.40, 1990087846.78, 1990266292.39
-95135.88, 9050835508.91, 9051216056.42
-46118.22, 2126890610.65, 2127075087.55
-98096.72, 9622966302.20, 9623358693.07
-46140.86, 2128978975.61, 2129163543.05
7347.11, 53980077.02, 53950692.57
-12870.43, 165648032.59, 165699518.32
-68884.93, 4745133065.31, 4745408609.01
14475.76, 209547636.99, 209489737.95
30599.83, 936349809.28, 936227413.95
-70453.03, 4963629453.07, 4963911269.19
96910.68, 9391680328.21, 9391292689.48
-98043.53, 9612534368.44, 9612926546.57
-50516.73, 2551939900.78, 2552141971.70
6699.03, 44876994.38, 44850202.26
-66480.27, 4419626952.12, 4419892877.22
-63665.37, 4053279639.55, 4053534305.04
70004.06, 4900567735.39, 4900287723.17
-6927.97, 47996770.46, 48024486.34
-8954.40, 80181345.42, 80217167.04
35088.95, 1231234269.86, 1231093918.07
-11884.35, 141237712.75, 141285254.14
24879.05, 618967144.23, 618867632.03
81980.73, 6720839821.34, 6720511902.43
18221.20, 332012284.11, 331939403.30
66827.85, 4465961216.39, 4465693909.00
99243.58, 9849287562.67, 9848890592.36
-49780.14, 2478062059.80, 2478261184.35
-10500.40, 110258461.08, 110300466.69
-24717.00, 610930188.85, 611029060.86
11668.95, 136164371.39, 136117699.59
-23400.86, 547600064.45, 547693671.87
-19204.66, 368819148.54, 368895971.20
55360.05, 3064735408.24, 3064513972.03
-29039.28, 843279682.46, 843395843.58
52588.62, 2765563462.45, 2765353111.95
-31676.29, 1003387611.02, 1003514320.20
68045.18, 4630146147.30, 4629873970.59
-90507.51, 8191608800.00, 8191970834.03
-76139.62, 5797242019.89, 5797546582.38
66800.30, 4462280571.98, 4462013374.76
-38928.83, 1515453423.63, 1515609142.93
33518.65, 1123499914.91, 1123365844.31
82010.04, 6725647403.97, 6725319367.80
-63412.15, 4021101294.37, 4021354946.99
-31879.63, 1016310514.02, 1016438036.52
-44022.75, 1938002656.82, 1938178751.82
-60882.33, 3706657575.74, 3706901109.04
90689.24, 8224538162.40, 8224175409.44
37486.98, 1405273305.47, 1405123361.57
62323.64, 3884235611.33, 3883986320.79
-66227.45, 4386075405.65, 4386340319.46
32530.17, 1058212235.64, 1058082118.94
-1339.11, 1793226.94, 1798587.39
-949.43, 901420.52, 905222.25
-31304.91, 979997265.33, 980122488.96
-8124.00, 65999389.72, 66031889.72
81687.84, 6672903327.68, 6672576580.32
45190.11, 2042146454.90, 2041965698.44
2479.31, 6146972.06, 6137058.83
-14700.15, 216094488.38, 216153292.99
-98070.95, 9617911748.92, 9618304036.73
6955.50, 48378937.05, 48351119.06
-1664.45, 2770396.43, 2777058.24
79106.24, 6257797613.78, 6257481192.81
