x1, x2, x3, x4, x5, x6, f1, f2
0.79, 1.97, 3.28, 2.65, 3.22, 8.33, -50.80, 102.16
2.56, 0.51, 2.23, 0.24, 2.97, 9.84, -35.26, 117.43
0.86, 1.24, 1.50, 0.83, 4.24, 3.33, -45.90, 34.27
3.34, 1.97, 1.58, 0.07, 2.70, 8.07, -52.72, 89.92
1.85, 2.49, 3.41, 1.54, 1.78, 7.34, -36.74, 80.61
4.39, 1.05, 3.19, 0.30, 1.75, 7.82, -209.92, 94.82
0.74, 2.37, 1.50, 1.49, 4.48, 2.84, -53.38, 38.80
2.34, 2.11, 3.42, 1.02, 2.09, 6.55, -56.19, 70.02
2.84, 3.09, 1.32, 0.60, 1.90, 10.00, -20.85, 123.33
1.81, 2.53, 2.92, 0.57, 3.32, 9.18, -49.94, 113.85
1.57, 0.51, 2.30, 0.08, 4.75, 8.32, -47.00, 99.88
0.66, 1.77, 3.62, 3.50, 1.77, 9.16, -47.43, 115.91
2.15, 2.25, 1.79, 0.56, 3.54, 6.16, -14.56, 63.69
1.37, 1.62, 3.14, 2.95, 2.85, 9.95, -18.42, 130.27
1.52, 3.29, 3.22, 1.01, 1.97, 8.62, -52.12, 102.73
4.23, 1.62, 3.76, 0.62, 4.38, 7.47, -222.61, 110.01
1.56, 1.46, 2.04, 0.42, 4.23, 7.02, -29.33, 76.06
2.19, 2.15, 2.20, 0.76, 4.21, 6.88, -26.27, 79.83
3.89, 0.93, 1.90, 1.58, 3.29, 6.18, -100.58, 71.13
1.89, 0.76, 3.79, 2.95, 4.99, 1.87, -26.23, 55.56
2.57, 3.10, 4.17, 1.81, 2.27, 4.71, -59.12, 64.19
2.60, 3.24, 2.87, 0.76, 3.62, 4.32, -54.36, 57.90
2.57, 1.10, 3.06, 0.98, 2.49, 8.26, -49.83, 92.50
1.30, 2.76, 3.17, 1.01, 4.74, 6.62, -68.92, 86.69
1.82, 3.62, 1.62, 1.72, 3.28, 7.25, -10.62, 85.28
1.99, 1.34, 2.93, 3.91, 4.22, 6.50, -10.86, 89.87
1.60, 0.98, 2.76, 3.47, 3.01, 5.13, -10.03, 58.49
4.45, 0.86, 2.33, 3.27, 1.54, 9.13, -152.46, 122.30
3.56, 0.70, 1.84, 2.49, 3.82, 5.47, -71.73, 67.22
1.77, 3.11, 1.81, 0.86, 3.53, 8.25, -15.30, 97.39
4.75, 1.11, 1.98, 2.46, 3.41, 8.14, -198.10, 111.74
1.72, 0.39, 1.84, 1.20, 3.09, 9.82, -14.47, 113.91
4.54, 1.25, 3.13, 0.10, 2.64, 7.69, -233.83, 98.15
0.34, 2.14, 2.21, 2.87, 4.34, 3.36, -81.99, 47.93
2.10, 1.56, 3.92, 0.29, 3.82, 6.64, -125.41, 80.84
0.89, 2.70, 3.92, 1.79, 3.04, 4.82, -77.21, 59.06
1.77, 3.10, 2.73, 2.70, 1.86, 9.44, -8.36, 120.10
4.16, 1.52, 2.11, 0.90, 3.90, 8.16, -137.38, 106.71
2.59, 1.26, 3.08, 1.81, 4.44, 9.57, -41.85, 132.20
0.70, 1.73, 3.46, 2.87, 2.24, 8.26, -51.69, 96.85
2.24, 2.13, 2.84, 3.19, 2.10, 9.66, -4.91, 125.63
0.34, 2.34, 4.13, 1.44, 4.39, 2.40, -144.90, 49.77
2.85, 1.18, 3.06, 3.65, 1.81, 9.02, -20.03, 116.89
1.97, 3.58, 1.96, 1.06, 3.74, 4.87, -18.01, 59.30
1.54, 1.07, 3.84, 1.76, 4.44, 2.94, -58.35, 49.70
0.94, 2.25, 4.36, 1.16, 4.54, 3.22, -132.08, 57.27
1.41, 2.06, 2.23, 0.37, 2.85, 7.58, -32.15, 76.91
0.97, 1.03, 1.05, 0.15, 3.89, 9.04, -35.93, 99.90
2.46, 0.65, 3.77, 2.08, 3.08, 5.13, -39.79, 60.84
2.52, 2.80, 2.89, 0.89, 3.93, 4.52, -50.66, 59.25
1.97, 1.80, 1.97, 1.31, 4.60, 8.89, -19.83, 112.84
1.33, 0.94, 3.33, 1.02, 4.93, 0.36, -75.91, 39.18
1.31, 3.03, 2.19, 1.99, 1.44, 8.35, -18.79, 91.46
2.06, 2.35, 4.85, 0.30, 3.85, 5.15, -211.37, 74.71
1.03, 1.69, 4.64, 0.42, 4.74, 4.21, -207.37, 65.86
1.96, 3.77, 1.25, 0.51, 3.56, 5.78, -10.49, 66.00
3.05, 1.31, 4.13, 0.39, 3.77, 5.40, -163.26, 71.62
1.33, 1.30, 1.92, 2.48, 2.63, 9.97, -16.21, 119.64
4.08, 1.62, 3.00, 0.29, 4.49, 7.45, -175.19, 103.90
1.29, 2.82, 3.40, 0.55, 4.53, 6.61, -93.89, 85.69
3.85, 2.12, 4.69, 0.76, 2.62, 7.64, -231.36, 107.03
1.41, 2.45, 3.51, 0.72, 4.18, 8.76, -86.82, 115.06
0.72, 1.75, 2.69, 0.68, 1.80, 9.94, -73.32, 113.33
3.83, 2.08, 3.62, 2.16, 2.79, 8.99, -110.04, 125.46
3.05, 0.83, 3.44, 0.80, 4.27, 7.10, -100.79, 91.18
3.10, 0.43, 2.98, 2.03, 3.00, 5.26, -52.11, 59.53
1.58, 2.66, 3.63, 3.08, 3.48, 5.32, -16.88, 72.68
3.57, 2.13, 1.88, 1.46, 3.56, 8.77, -73.04, 112.51
2.01, 1.39, 3.44, 3.38, 2.40, 7.54, -4.63, 91.77
3.92, 1.59, 4.64, 0.99, 4.67, 2.25, -225.58, 67.29
3.88, 1.89, 2.51, 0.36, 1.55, 9.88, -118.74, 125.01
1.61, 1.24, 2.98, 3.76, 2.01, 7.35, -5.58, 85.22
0.70, 2.20, 1.38, 0.94, 2.27, 6.76, -45.09, 58.97
2.48, 1.76, 3.41, 1.15, 4.06, 8.62, -62.23, 113.07
2.10, 1.61, 2.13, 2.96, 2.25, 5.55, -3.34, 56.09
1.17, 0.95, 2.38, 1.06, 3.87, 6.65, -42.74, 68.16
1.46, 3.20, 3.18, 0.54, 4.42, 2.75, -77.18, 49.90
2.39, 2.03, 2.65, 3.78, 3.69, 7.28, -11.10, 97.77
1.24, 2.63, 2.80, 2.50, 3.28, 9.58, -27.37, 124.98
1.81, 3.38, 3.05, 3.58, 3.88, 5.70, -11.88, 84.36
3.09, 0.38, 3.35, 0.96, 2.43, 8.64, -85.37, 102.41
1.38, 2.07, 2.55, 1.97, 3.93, 7.77, -28.26, 92.34
2.84, 1.72, 4.56, 0.82, 3.33, 4.25, -151.15, 61.62
1.42, 1.67, 1.48, 1.31, 1.69, 7.94, -10.71, 74.50
3.47, 0.84, 4.21, 0.34, 1.54, 8.43, -193.48, 103.98
0.97, 1.77, 4.92, 0.18, 2.70, 5.45, -254.32, 65.34
2.32, 2.82, 3.94, 1.12, 4.05, 3.42, -84.50, 58.20
2.83, 0.48, 4.56, 0.10, 3.88, 6.01, -220.76, 80.34
3.30, 0.99, 3.65, 2.22, 4.20, 5.20, -75.79, 74.71
1.66, 0.63, 3.29, 3.32, 1.39, 9.18, -7.34, 111.27
2.74, 2.70, 3.62, 1.32, 4.39, 9.53, -74.90, 139.64
2.33, 2.10, 4.62, 1.23, 4.90, 0.05, -118.29, 56.73
0.71, 1.90, 3.82, 0.99, 4.56, 2.85, -126.21, 48.62
3.08, 2.27, 2.18, 1.34, 2.35, 7.58, -41.06, 84.11
2.25, 2.45, 3.07, 0.05, 3.22, 9.09, -73.88, 113.59
3.07, 1.64, 2.83, 0.81, 4.46, 3.57, -74.36, 53.35
2.73, 1.81, 3.01, 3.89, 4.55, 9.54, -25.82, 146.67
2.30, 2.91, 2.18, 1.90, 2.54, 8.11, -11.65, 94.37
1.14, 3.08, 1.25, 0.03, 4.91, 9.49, -35.89, 126.54
2.82, 0.99, 3.04, 1.78, 2.09, 9.01, -39.40, 106.89
1.58, 1.20, 2.35, 0.36, 3.54, 8.74, -35.76, 98.55
4.76, 1.18, 2.24, 0.17, 4.66, 5.15, -227.09, 77.33
1.98, 2.69, 2.20, 0.68, 4.97, 0.19, -32.16, 41.25
3.41, 0.73, 1.84, 1.97, 2.47, 4.92, -56.07, 49.77
4.48, 1.09, 3.41, 1.77, 4.78, 1.60, -197.66, 61.38
1.56, 0.92, 2.23, 0.81, 3.37, 8.55, -26.96, 93.32
1.29, 1.33, 2.43, 2.97, 4.40, 3.72, -26.74, 51.38
2.21, 1.58, 3.71, 0.59, 1.91, 6.88, -87.76, 72.52
2.10, 3.52, 2.32, 2.65, 1.33, 9.41, -5.83, 119.50
3.06, 1.26, 1.93, 1.57, 1.43, 9.70, -33.82, 113.33
1.56, 1.47, 2.81, 2.91, 2.07, 5.95, -10.16, 60.58
2.96, 0.82, 3.79, 0.32, 4.93, 5.33, -145.24, 76.54
3.95, 1.05, 3.14, 2.63, 4.13, 9.91, -114.59, 148.73
1.19, 1.44, 2.61, 3.07, 4.00, 3.00, -28.05, 44.73
1.88, 2.32, 4.58, 0.23, 4.92, 3.00, -197.87, 63.26
1.91, 2.96, 3.38, 0.09, 2.67, 4.41, -90.51, 50.44
2.04, 0.39, 1.69, 0.00, 2.57, 8.07, -12.82, 78.86
3.39, 2.58, 2.63, 3.68, 2.14, 7.85, -50.01, 104.78
2.19, 0.19, 4.03, 1.07, 4.84, 3.49, -97.78, 57.82
3.24, 0.52, 1.61, 1.14, 3.62, 6.33, -50.34, 67.74
4.65, 0.95, 1.59, 0.53, 3.47, 6.31, -187.02, 77.29
2.79, 2.68, 1.39, 0.61, 3.42, 9.88, -23.79, 126.52
1.51, 2.84, 4.53, 1.54, 4.58, 4.30, -94.63, 72.69
2.84, 2.88, 3.88, 0.48, 2.31, 9.42, -122.68, 125.73
1.59, 3.21, 2.80, 2.89, 3.73, 5.18, -17.10, 69.70
2.80, 2.59, 3.34, 1.28, 3.16, 5.76, -61.34, 70.42
1.71, 2.52, 4.76, 0.83, 2.72, 6.78, -146.86, 86.05
0.52, 1.74, 3.46, 1.94, 4.39, 6.66, -91.62, 82.67
1.34, 2.93, 4.10, 0.12, 4.36, 7.54, -167.85, 103.07
3.09, 0.72, 3.16, 2.42, 3.98, 7.31, -51.61, 95.14
4.27, 1.14, 2.96, 3.78, 4.13, 6.68, -139.40, 104.28
3.55, 1.47, 3.86, 2.93, 4.84, 1.52, -84.11, 63.96
2.24, 2.50, 3.61, 1.36, 4.92, 7.92, -64.51, 113.19
0.91, 2.53, 2.90, 2.18, 2.28, 7.37, -43.54, 79.99
0.79, 2.54, 2.87, 1.35, 3.58, 7.55, -68.04, 86.99
1.85, 1.93, 1.51, 0.75, 1.50, 7.69, -3.54, 71.33
3.67, 0.83, 3.72, 1.67, 3.77, 9.85, -118.57, 141.97
2.10, 0.94, 2.27, 1.45, 2.74, 4.32, -14.81, 38.69
2.60, 1.69, 2.07, 1.13, 2.99, 5.87, -22.55, 58.57
2.88, 2.74, 3.24, 3.83, 4.44, 9.16, -31.72, 144.63
1.68, 3.62, 1.42, 1.18, 4.49, 6.18, -18.78, 77.75
0.87, 2.25, 2.59, 0.23, 4.25, 5.86, -78.77, 64.97
1.02, 1.50, 4.14, 0.97, 2.13, 6.24, -116.09, 64.80
2.63, 3.00, 3.94, 2.28, 2.02, 8.72, -37.43, 116.82
2.52, 1.47, 3.86, 3.08, 2.20, 8.52, -15.26, 110.28
1.93, 3.12, 2.31, 3.03, 4.52, 9.83, -15.38, 145.07
1.25, 2.29, 1.96, 0.29, 3.99, 7.15, -35.86, 77.69
1.93, 1.41, 3.06, 1.28, 4.36, 6.63, -43.06, 79.65
4.17, 0.93, 3.51, 1.21, 4.75, 4.03, -181.75, 70.90
3.61, 1.89, 2.72, 2.92, 1.60, 8.43, -68.28, 106.00
2.59, 1.43, 4.82, 0.35, 4.10, 9.96, -213.28, 148.14
3.21, 2.70, 3.77, 1.72, 1.62, 8.39, -77.69, 107.70
1.07, 1.02, 3.13, 0.20, 2.22, 8.13, -89.68, 82.99
2.55, 1.29, 2.53, 0.71, 4.26, 2.44, -44.19, 39.15
1.90, 0.30, 2.77, 1.54, 3.08, 7.85, -26.51, 84.81
2.56, 1.75, 3.39, 0.05, 2.09, 6.67, -98.02, 70.01
3.10, 1.45, 2.31, 0.65, 2.09, 8.92, -51.34, 101.49
4.17, 1.41, 4.09, 1.79, 4.45, 4.85, -176.94, 82.63
3.23, 2.35, 2.50, 2.20, 3.20, 9.04, -50.31, 119.04
2.54, 0.31, 3.60, 3.29, 2.36, 5.09, -15.44, 61.83
3.59, 1.83, 4.86, 0.20, 5.00, 5.28, -295.28, 92.76
3.77, 0.88, 3.56, 1.80, 2.01, 8.24, -111.88, 102.83
2.04, 1.34, 3.09, 1.30, 1.34, 8.67, -32.31, 94.18
1.00, 2.19, 3.08, 1.21, 2.40, 5.44, -60.81, 52.07
0.59, 1.43, 2.33, 2.34, 3.67, 8.84, -62.36, 104.94
1.87, 1.00, 3.81, 1.58, 4.15, 6.87, -57.31, 85.91
1.41, 1.56, 3.11, 0.55, 3.58, 8.62, -68.64, 101.45
1.20, 1.98, 2.98, 2.94, 2.69, 6.16, -23.21, 68.14
1.22, 2.07, 2.06, 0.39, 3.09, 4.82, -34.30, 42.97
2.41, 0.56, 3.33, 3.48, 1.87, 8.59, -8.46, 106.64
2.26, 1.62, 3.19, 3.50, 2.67, 8.77, -5.79, 114.19
3.67, 1.52, 3.97, 0.53, 3.39, 5.43, -181.86, 72.81
1.71, 0.61, 2.91, 2.73, 4.45, 3.27, -21.70, 49.72
2.21, 2.76, 3.65, 2.57, 1.34, 9.72, -16.14, 128.68
3.73, 1.30, 4.75, 0.13, 4.88, 3.95, -300.72, 77.56
3.62, 1.69, 3.27, 0.53, 2.21, 6.52, -129.16, 74.38
1.12, 1.04, 4.07, 0.77, 2.77, 5.17, -121.89, 53.95
1.84, 3.51, 2.39, 1.30, 2.72, 5.11, -19.88, 56.60
2.21, 3.10, 1.63, 1.75, 4.49, 1.84, -16.48, 43.79
1.92, 2.27, 2.89, 0.68, 4.62, 1.49, -52.80, 41.24
1.64, 2.32, 3.00, 2.03, 1.51, 7.86, -18.94, 85.28
3.56, 1.95, 1.73, 1.71, 2.78, 9.96, -66.42, 129.28
1.71, 3.32, 3.03, 3.55, 4.43, 8.89, -16.47, 134.31
1.72, 0.67, 2.27, 0.79, 4.04, 3.51, -29.53, 37.78
1.83, 1.41, 2.35, 0.04, 4.22, 8.56, -39.98, 101.99
2.42, 2.51, 2.31, 0.09, 4.64, 1.02, -43.98, 40.08
4.38, 1.57, 1.96, 2.43, 2.81, 5.24, -147.00, 66.74
2.18, 0.59, 3.15, 0.00, 4.38, 9.66, -87.73, 127.55
2.28, 0.53, 1.73, 0.67, 2.56, 5.21, -12.49, 42.65
1.68, 1.73, 2.64, 3.25, 4.96, 3.41, -19.84, 59.53
1.13, 1.88, 1.60, 0.07, 4.49, 6.37, -36.56, 68.11
2.33, 0.11, 3.81, 2.24, 3.82, 8.41, -38.72, 110.32
2.49, 1.72, 3.93, 2.12, 3.66, 9.02, -43.57, 123.87
1.81, 3.14, 2.79, 2.43, 2.56, 6.95, -12.50, 81.64
1.91, 2.18, 3.03, 2.53, 4.82, 6.75, -23.73, 92.77
2.34, 1.80, 3.04, 1.32, 4.67, 4.58, -46.40, 62.47
1.46, 1.47, 1.84, 0.41, 4.79, 4.71, -31.14, 53.01
3.63, 1.15, 2.03, 0.49, 2.18, 9.77, -81.80, 119.04
2.64, 0.97, 1.13, 0.19, 4.93, 7.50, -26.84, 89.72
1.85, 0.83, 3.55, 3.20, 4.51, 7.14, -18.45, 98.21
2.31, 2.53, 4.12, 1.48, 3.60, 8.77, -70.90, 120.81
3.63, 1.77, 3.69, 2.23, 3.20, 7.36, -94.22, 99.37
3.21, 1.47, 2.74, 3.38, 3.25, 9.11, -42.97, 124.91
2.52, 0.34, 2.22, 1.24, 3.62, 7.90, -27.64, 88.34
1.39, 2.59, 1.59, 0.49, 2.54, 8.87, -16.47, 96.52
1.21, 2.99, 4.03, 0.91, 2.45, 6.58, -106.21, 76.75
2.29, 2.70, 2.46, 2.76, 1.62, 9.10, -6.22, 111.58
2.19, 0.98, 3.30, 0.21, 4.80, 0.52, -92.34, 40.00
1.46, 2.38, 3.27, 2.11, 4.22, 7.10, -36.24, 91.06
2.56, 2.11, 1.76, 0.67, 2.56, 5.23, -16.63, 48.41
1.83, 1.06, 1.68, 0.63, 3.47, 8.14, -12.93, 86.01
2.89, 0.32, 4.15, 2.09, 4.93, 5.29, -74.31, 82.35
2.96, 0.80, 4.25, 0.99, 4.86, 1.27, -135.18, 53.67
1.16, 1.49, 3.97, 3.03, 2.34, 7.32, -27.94, 87.62
3.05, 1.17, 2.19, 2.00, 4.57, 7.38, -46.55, 94.79
2.19, 3.40, 2.21, 2.48, 1.98, 6.99, -7.24, 80.13
2.74, 0.77, 3.65, 0.65, 2.04, 5.05, -95.32, 51.48
4.58, 1.04, 2.06, 1.51, 2.39, 5.20, -175.62, 61.30
1.60, 2.69, 3.09, 2.68, 2.12, 7.11, -13.41, 81.54
3.36, 1.72, 3.60, 2.87, 2.11, 5.76, -56.14, 73.08
3.21, 1.16, 4.59, 0.63, 4.58, 0.74, -195.90, 54.58
3.21, 1.25, 3.10, 1.66, 4.94, 3.57, -76.64, 61.31
1.40, 2.64, 3.07, 0.48, 1.32, 9.38, -62.98, 108.27
3.77, 0.92, 3.69, 2.38, 2.23, 8.77, -100.46, 116.21
1.68, 2.16, 4.34, 1.68, 3.77, 5.17, -70.47, 70.11
0.58, 2.03, 2.60, 2.37, 3.53, 6.37, -63.60, 69.85
1.53, 2.19, 4.20, 0.82, 4.54, 1.54, -121.41, 48.47
0.63, 1.92, 2.82, 1.47, 3.46, 4.05, -74.45, 42.54
3.13, 1.60, 3.96, 0.76, 2.05, 5.56, -125.25, 63.65
1.51, 1.01, 4.26, 1.61, 4.30, 3.73, -78.64, 56.38
1.59, 1.21, 1.37, 0.64, 4.45, 5.18, -18.29, 52.87
4.18, 0.84, 3.17, 1.87, 3.27, 4.22, -146.63, 60.27
1.53, 1.44, 3.44, 1.05, 3.56, 6.39, -64.46, 70.80
2.43, 0.37, 4.09, 1.73, 4.99, 0.12, -72.40, 50.71
0.81, 1.39, 4.01, 0.91, 4.41, 8.61, -134.26, 113.04
1.71, 2.14, 1.71, 1.46, 3.76, 4.20, -13.00, 44.35
3.26, 1.11, 2.05, 2.50, 3.84, 9.91, -51.07, 135.22
2.04, 1.03, 4.05, 0.89, 3.79, 6.86, -98.77, 83.95
3.67, 1.48, 3.04, 0.84, 4.50, 1.32, -123.55, 47.58
4.15, 1.80, 2.12, 1.42, 4.71, 0.12, -137.32, 49.09
1.58, 2.33, 3.03, 2.47, 3.29, 6.38, -19.34, 74.74
4.11, 1.30, 4.60, 0.76, 4.68, 4.55, -261.76, 82.98
3.47, 2.19, 1.72, 0.30, 3.77, 4.35, -68.76, 52.99
0.45, 1.68, 2.94, 1.98, 2.33, 6.45, -77.48, 62.66
0.67, 2.45, 2.84, 2.51, 2.10, 9.52, -53.52, 115.95
1.27, 0.73, 3.91, 3.16, 4.55, 5.68, -33.33, 80.49
2.90, 1.58, 3.19, 3.20, 3.49, 9.80, -29.73, 139.47
4.10, 1.71, 3.65, 2.42, 2.70, 8.78, -130.72, 123.25
0.96, 1.29, 4.46, 1.37, 2.13, 8.15, -111.91, 95.32
3.62, 1.42, 2.95, 3.94, 4.71, 9.56, -79.67, 152.94
1.28, 1.85, 4.30, 1.23, 4.73, 3.89, -110.32, 62.57
4.16, 1.55, 2.76, 3.04, 2.50, 8.04, -121.90, 107.58
2.38, 0.49, 3.76, 1.12, 4.33, 4.87, -80.35, 63.76
2.21, 2.01, 2.71, 2.60, 3.50, 8.62, -13.15, 109.73
4.31, 1.18, 2.10, 3.00, 2.25, 9.73, -137.14, 133.07
3.22, 1.44, 2.19, 2.93, 2.16, 9.10, -40.23, 113.24
4.44, 1.20, 3.15, 3.92, 4.57, 9.28, -162.82, 153.55
1.57, 1.69, 3.31, 1.21, 2.88, 7.84, -49.70, 87.48
3.73, 2.18, 4.00, 2.19, 4.63, 5.08, -117.94, 86.67
3.11, 2.64, 3.74, 0.53, 2.12, 8.63, -122.85, 109.81
4.28, 1.30, 4.33, 1.82, 1.79, 8.17, -183.30, 112.03
2.98, 0.45, 3.51, 3.64, 2.31, 5.09, -29.05, 65.91
1.10, 1.37, 2.71, 3.49, 3.73, 5.52, -28.92, 66.96
0.65, 2.41, 2.18, 0.08, 2.98, 5.25, -70.82, 47.45
1.21, 3.00, 2.54, 2.79, 4.67, 9.40, -33.51, 134.99
1.42, 3.26, 3.27, 0.37, 4.84, 5.46, -93.20, 76.72
1.11, 1.23, 2.12, 1.00, 3.97, 4.37, -40.57, 43.16
1.13, 1.04, 2.28, 1.53, 4.78, 5.06, -44.19, 58.39
3.98, 0.71, 3.35, 3.71, 1.92, 5.99, -100.55, 80.89
1.63, 2.14, 2.93, 0.42, 4.12, 8.69, -61.00, 108.52
2.46, 2.41, 4.18, 0.44, 4.72, 5.55, -147.51, 82.54
2.96, 1.99, 2.90, 0.35, 1.84, 7.92, -72.30, 87.38
4.29, 0.99, 1.26, 0.30, 1.87, 7.32, -133.51, 78.17
3.60, 2.17, 2.51, 0.12, 4.12, 9.79, -107.96, 136.80
2.29, 3.00, 3.01, 0.86, 4.97, 8.77, -58.78, 125.70
1.09, 1.15, 4.68, 0.66, 4.32, 4.42, -183.11, 63.00
3.73, 1.09, 4.77, 0.48, 4.11, 8.56, -261.71, 128.38
3.98, 1.47, 2.86, 3.34, 4.14, 8.91, -109.57, 133.86
2.23, 1.94, 4.02, 0.67, 3.63, 4.38, -109.31, 57.65
1.51, 2.30, 3.09, 3.88, 2.80, 5.73, -9.41, 72.85
0.63, 2.14, 4.35, 0.45, 4.12, 4.47, -198.16, 61.07
2.53, 1.54, 3.46, 2.05, 4.42, 7.57, -41.83, 101.72
1.05, 2.72, 1.28, 0.71, 2.32, 7.92, -25.76, 78.72
3.24, 1.05, 3.07, 1.10, 3.14, 6.17, -79.93, 70.14
2.47, 1.08, 3.08, 0.14, 2.20, 8.09, -72.36, 87.07
2.57, 0.35, 2.17, 0.85, 2.57, 6.91, -27.17, 66.60
2.01, 1.52, 3.92, 1.76, 2.24, 5.94, -44.57, 65.08
2.36, 2.98, 2.43, 0.54, 1.73, 7.77, -29.00, 83.99
3.35, 1.58, 4.59, 0.25, 4.28, 8.88, -237.31, 132.09
2.95, 0.58, 3.38, 1.67, 2.44, 9.44, -57.23, 118.37
1.10, 1.65, 4.34, 1.12, 4.99, 3.44, -128.55, 60.74
1.91, 3.85, 4.44, 1.35, 2.91, 8.32, -90.61, 117.78
1.06, 1.21, 2.64, 0.67, 3.10, 5.63, -57.13, 51.28
3.70, 2.05, 3.29, 3.82, 3.56, 9.21, -78.82, 140.80
2.21, 1.39, 2.55, 1.25, 2.07, 9.99, -20.76, 119.04
1.43, 1.13, 1.97, 2.90, 4.60, 9.86, -23.12, 133.95
4.61, 0.93, 4.68, 0.48, 2.36, 6.34, -341.11, 89.93
2.78, 2.30, 2.50, 1.46, 1.91, 7.80, -30.46, 85.83
2.79, 1.58, 2.82, 1.54, 2.32, 6.83, -37.55, 72.59
3.18, 0.52, 1.66, 0.47, 2.60, 4.37, -44.65, 39.20
2.62, 1.34, 3.82, 2.06, 4.51, 9.44, -52.35, 137.06
1.57, 0.94, 1.24, 0.59, 2.02, 7.49, -7.40, 65.48
1.39, 0.94, 1.77, 1.01, 4.93, 5.00, -31.17, 56.35
2.19, 2.19, 4.71, 0.07, 2.72, 5.78, -215.88, 72.53
2.86, 2.09, 2.72, 1.79, 4.79, 8.75, -47.28, 122.66
2.78, 1.22, 3.89, 3.12, 2.94, 4.16, -25.91, 59.93
2.95, 2.66, 2.52, 2.69, 2.36, 7.41, -28.70, 89.91
4.22, 1.27, 2.51, 1.22, 4.77, 4.22, -156.01, 67.81
3.59, 1.56, 4.61, 0.85, 2.84, 6.26, -196.35, 84.61
4.28, 1.28, 3.85, 2.77, 4.77, 0.53, -156.63, 65.52
2.14, 0.70, 4.23, 2.06, 3.62, 8.15, -48.06, 106.68
2.33, 0.37, 2.57, 2.01, 3.10, 4.90, -19.54, 49.86
1.29, 3.12, 1.50, 0.69, 3.48, 6.14, -22.83, 63.93
3.33, 2.06, 2.98, 0.65, 2.40, 9.89, -89.98, 128.23
1.69, 0.53, 2.55, 2.12, 2.78, 5.92, -16.23, 56.92
1.76, 3.33, 3.51, 0.29, 1.88, 9.75, -90.31, 125.17
1.13, 2.27, 2.30, 1.41, 2.86, 5.84, -33.63, 55.96
3.46, 1.53, 2.70, 2.54, 2.38, 8.71, -61.74, 109.56
2.61, 2.47, 3.96, 1.10, 2.62, 6.00, -85.68, 72.67
1.58, 1.16, 4.34, 1.33, 1.84, 8.02, -85.38, 92.11
2.19, 3.50, 2.20, 2.62, 4.55, 9.12, -18.48, 132.58
2.16, 0.19, 2.71, 3.57, 2.32, 6.52, -6.22, 72.70
2.66, 1.99, 1.23, 0.31, 1.87, 7.78, -12.20, 76.60
3.20, 2.53, 2.30, 1.36, 3.19, 9.10, -52.65, 116.76
2.74, 2.09, 1.92, 2.75, 3.82, 8.60, -23.00, 111.63
4.13, 1.47, 3.25, 1.32, 4.94, 0.30, -165.58, 56.02
0.88, 2.11, 2.47, 2.98, 4.48, 9.80, -46.02, 136.20
3.05, 1.84, 2.53, 0.63, 4.84, 1.20, -68.94, 44.37
0.81, 1.35, 2.96, 1.76, 1.25, 9.76, -55.07, 111.19
2.63, 0.40, 1.68, 1.63, 1.99, 7.02, -16.14, 65.82
3.63, 1.78, 3.45, 1.87, 2.30, 9.80, -95.86, 133.06
1.71, 2.30, 2.91, 3.39, 3.56, 9.36, -10.13, 128.59
1.03, 2.52, 3.23, 2.31, 4.81, 5.50, -52.26, 76.61
2.23, 0.64, 3.57, 0.98, 2.41, 8.97, -65.68, 105.42
2.64, 2.48, 2.82, 3.59, 4.25, 4.02, -21.53, 68.21
2.79, 1.50, 4.73, 0.68, 1.51, 9.59, -169.19, 126.97
3.40, 2.09, 4.27, 1.36, 3.67, 7.26, -130.80, 102.11
1.88, 2.65, 2.35, 2.56, 4.38, 8.26, -15.94, 110.09
0.43, 1.84, 2.08, 0.98, 4.04, 4.53, -81.70, 45.74
1.55, 1.31, 4.70, 0.25, 1.81, 7.36, -198.90, 83.80
2.64, 1.06, 4.53, 0.86, 3.28, 6.28, -138.94, 79.59
2.08, 2.30, 1.03, 0.02, 4.70, 5.02, -13.96, 57.91
0.24, 1.91, 2.38, 2.57, 2.66, 6.58, -83.68, 66.47
3.95, 0.96, 3.41, 3.20, 3.53, 9.33, -106.18, 137.81
4.05, 1.11, 2.34, 1.79, 3.92, 3.57, -122.81, 54.42
4.07, 1.20, 4.87, 0.08, 2.10, 6.61, -338.69, 89.83
4.16, 1.42, 3.05, 0.99, 4.01, 7.95, -164.09, 108.88
1.97, 0.23, 3.45, 0.22, 3.55, 8.68, -95.58, 103.78
4.75, 1.13, 3.17, 3.32, 1.93, 5.37, -192.92, 77.49
1.67, 0.85, 2.41, 2.42, 3.06, 8.16, -13.20, 91.15
2.16, 0.85, 1.23, 0.22, 4.57, 7.54, -15.49, 84.66
2.62, 1.31, 2.94, 0.18, 3.29, 8.37, -70.22, 98.22
3.06, 0.96, 4.21, 0.38, 4.78, 9.27, -178.43, 136.96
3.00, 0.84, 4.11, 0.16, 3.56, 9.76, -175.42, 134.56
0.59, 2.57, 3.97, 0.08, 3.24, 6.30, -190.47, 72.91
3.61, 1.44, 2.62, 2.22, 1.58, 9.72, -73.77, 123.79
4.69, 1.19, 4.16, 1.58, 2.61, 8.89, -242.22, 128.92
1.65, 1.97, 4.88, 0.04, 2.68, 7.03, -241.39, 87.01
