f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,=digit_value
751.98,149.74,428.91,449.54,1655.6,-386.59,579.37,-409.05,721.54,16.821,8_value
1532.8,-473.01,808.49,870.79,918.7,211,1076.3,274.2,615.95,55.01,9_value
202.1,207.22,-253.7,982.38,977.52,-86.875,905.9,-545.79,710.45,336.89,8_value
128.01,-294.8,-23.42,397.71,972.97,61.641,413.06,-129.73,182.41,320.44,9_value
1485.6,-114.72,-614.47,1386.4,1848.2,-136.39,325.77,-505.63,514.06,431.07,8_value
1145.9,-329.13,218.79,450.53,2026.3,-349.22,638.67,-302.38,679.29,-127.51,8_value
1388.1,-57.604,-147.31,1198.9,1934.4,-239.46,713.42,-338.84,486.08,319.97,8_value
1112.5,-960.42,406.69,658.36,1129,341.83,653.2,77.363,987.27,448.3,9_value
808.29,-286.7,-525.48,714.99,1265.7,-429.68,224.4,-538.66,177.42,304.88,8_value
1860.6,445.39,-239.79,779.35,1185.9,138.44,173.39,-319.78,-14.355,-242.64,9_value
1572.3,-167.74,-866.56,1016.1,886.43,-603.28,1085.7,-316.42,1052.9,202.73,8_value
590.46,-131.22,434.67,628.65,1357.7,250.54,392.66,-432.63,397.99,317.11,9_value
297.1,-331.75,-250.36,866.87,1136.3,-268.04,1087.6,-475.23,263.53,-428.63,9_value
663.96,-867.44,-173.91,781.51,1445.5,-427.82,610.5,-529.06,229.72,168.28,9_value
1279.2,-247.69,-211.45,1264,1688.6,-395.88,394.45,-370.79,608.93,497.41,8_value
967.57,-607.51,315.11,216.44,819.6,-213.49,114.45,71.222,950.35,323.55,9_value
797.51,-719.27,-15.034,1126.5,1090.4,-17.051,582.58,-310.28,100.25,207.41,9_value
1201.2,-147,-409.95,1180,1517.5,-205.77,264.57,-513.91,45.269,405.96,8_value
944.79,-233.16,-866.76,1243.2,1727.2,-386.27,830.3,-532.64,389.68,60.259,8_value
1095.6,-993.97,-0.15832,906.05,1242,-19.971,436.55,-211.15,283.25,400.07,9_value
1577.9,-910.79,-428.78,470.22,1164.5,-297.86,871.68,59.112,995.54,810.22,9_value
358.56,-636.35,125.5,625.82,1149.5,363.16,478.79,-314.63,345.9,500.29,9_value
800.47,25.381,-246.98,1150.9,1475.7,-50.959,736.51,-310.43,147.2,396.62,8_value
1121.8,-1142.8,-336.99,693.77,1019,-372.5,916.43,-174.56,413.73,412.52,9_value
656.87,299.16,-371.68,1126.4,1337.6,-191.05,873.88,-413.25,99.754,367.76,8_value
216.4,-319.5,254.05,363.37,973.76,48.829,520.2,-442.51,650.28,525.14,9_value
325.97,-301.81,489.06,512.57,1008.7,228.03,391.64,-289.96,689.24,383.21,9_value
944.43,249.1,533.5,225.35,1278.5,-310.33,582.43,30.498,1360.3,-562.34,8_value
1114,380.9,-169.01,1341.7,1729.4,-323.27,225.72,-241.04,147.74,362.56,8_value
316.15,167.99,169.47,533.16,1029.2,-212.08,531.36,-334.95,354.78,239.98,8_value
508.96,-1098.9,-257.06,924.62,1333.5,200.04,709.41,-148.29,688.32,315.07,9_value
1116,-266.06,541.87,408.75,994.93,338.66,1167.6,242.87,390.14,-182.27,8_value
1063.7,-824.38,-242.77,933.84,884.03,-428.43,867.55,-289.24,736.81,490.65,8_value
1300.8,-433.96,-193.85,1132.4,1288.6,-314.47,764.8,-397.75,1042.1,375.33,8_value
864.58,-252.96,-483.08,1180.3,1570.1,-530.98,530.69,-648.37,484.62,352.52,8_value
1001,-1051.8,33.671,805.75,1331.6,61.86,576.18,-187.67,380.62,524.53,9_value
1065.6,455.65,-71.906,888.28,1490.2,29.107,371.26,-36.227,119.59,288.25,8_value
619.35,-995.92,-249.54,1102.4,1149.8,-209.64,1010.9,-183.77,606.58,-353.63,9_value
937.51,-1154,-527.5,879.5,998.52,-91.53,837.23,-257.86,648.02,-17.6,9_value
734.41,-851.47,195.72,993.12,1318,79.771,761.27,-83.707,346.3,229.87,9_value
361.84,-328.24,140.97,723.33,1163,782.51,360.06,-243.58,646.85,361.51,9_value
499.75,-731.31,-134.76,987,928.61,-216.97,992.14,-39.544,362.87,-379.91,9_value
1416.8,-348.14,-256.47,74.781,272.04,-451.27,746.3,27.692,511.53,350.35,9_value
886.99,531.14,-715.13,953.6,1712.2,-397.39,734.89,-271.94,-14.303,74.751,8_value
900.04,-963.63,368.79,735.98,1575.8,-80.545,458.14,-153,469.91,527.24,9_value
1057.7,585.02,-923.27,847.18,1650.6,-152.6,849.72,-113.6,164.65,224.15,8_value
1011.4,-971.6,-512.58,1208.1,1351.9,106.63,465.13,-298.89,529.59,267.26,9_value
522.02,217.71,-633.57,801.32,972,-344.75,452.45,-428.71,-120,-167.51,8_value
666.39,-67.631,389.88,457.15,1643.9,-212.1,648.11,-484.71,598.18,-370.55,8_value
715.63,-257.39,102.85,454.46,1399.2,-656.88,412.76,-472.23,331.4,115.26,8_value
1280.5,625.4,-1204.2,598.76,1630.1,-426.99,568.65,-241.98,191.37,-116.58,8_value
877.21,-936.6,-74.257,1107.7,1583.3,-248.38,715.94,-467.66,300.58,200.97,9_value
936.52,440.86,-188.58,808.36,1997.9,78.551,744.85,-134.86,182.06,307.56,8_value
47.011,-113.29,-157.24,897.6,660.33,539.1,667.31,-71.905,836,135.15,9_value
396.69,-566.92,197.17,149.13,946.07,-176.73,307.02,-76.68,602.24,457.75,9_value
11.724,-300.47,-489.89,1012.5,1138.2,103.22,656.29,1.9497,790.69,-299.76,9_value
522.11,-868.89,-224.94,892.04,1583.9,213.95,515.06,-244.77,474.15,244.73,9_value
823.69,-990.87,-334.9,615.39,1552.2,35.49,693.04,-198.5,513.16,623.4,9_value
341.97,-121.19,534.49,209.37,972.18,-179.05,629.21,-86.89,435.43,142.56,8_value
1464.3,-694.93,-693.29,434.96,1194.9,146.24,331.87,228.77,923.08,549.94,9_value
589.36,-343.66,-151.38,567.11,632.31,-224.86,652.41,4.3848,409.7,273.72,8_value
393.29,504.1,-817.03,1212.3,1562.6,-438.68,1067.3,-315.66,718.3,165.92,8_value
770.98,-876.05,-215.54,742.24,1222.3,317.93,153.55,368.62,1033.1,270.27,9_value
1043.4,527.64,-1168.4,1117.8,1674,-267.06,599.94,228.59,643.01,515.22,8_value
1293.8,-196.44,94.43,56.82,266.62,-142.49,244.59,-311.84,234.31,632.32,9_value
-7.4583,-159.3,-410.21,773.4,664.63,-291.12,697.95,37.64,347.63,-355.39,9_value
558.8,777.22,-406.92,785.13,1304.5,-76.692,606.99,189.21,346.38,766.06,8_value
969.51,-691.15,-1023.3,712.07,1372.2,-324.19,685.31,-499.87,420.96,123.06,9_value
1386.5,44.317,34.563,755.68,1772.9,-644.17,469.48,-597.65,187.37,169.4,8_value
1049.5,-633.32,-294.39,328.19,1220,-26.903,544.56,51.867,-200.85,68.553,9_value
750.67,-903.12,-610.18,705.51,1365.5,252.23,587.7,70.874,502.8,372.42,9_value
299.74,369.63,-46.49,496.28,727.67,116.59,244.09,-71.895,196.87,279.49,8_value
1178.3,-229.37,571.58,981.5,1312.1,-415.78,40.787,32.698,74.981,-14.646,9_value
940.89,419.63,-1186.1,1305.8,1611.2,-527.47,695.68,-261.36,471.5,134.8,8_value
1325.1,574.46,-703.58,1151.8,1853,-242.15,397.93,-224.41,180.09,541.98,8_value
1096.4,525.67,-544.18,672.5,1843.5,-2.8247,973.57,43.269,112.23,387.08,8_value
953.81,-658.32,213.25,-114.64,1176.3,-521.28,191.46,-7.831,221.09,365.71,9_value
26.334,-249.97,-382.66,1235.2,876.14,56.627,944.42,203.36,759.37,-277.54,9_value
581.91,423.19,543.08,336.12,968.19,-216.32,517.69,-323.42,681.15,-123.95,8_value
671.45,665.07,-1353,1027.3,1284.7,-591.59,570.31,-194.89,596.64,-43.041,8_value
516.3,376.59,-922.13,1319.4,1380.1,-475.29,726.03,-415.01,408.81,49.56,8_value
606.22,-682.75,214.92,793.38,978.26,685.18,444.86,-28.714,801.11,311.95,9_value
388.15,49.564,562.76,221.02,1034.8,-46.926,831.73,-248.14,757.09,73.327,8_value
533.55,-790.2,-584.85,884.81,1392.8,464.31,754.45,-182.22,671.59,242.32,9_value
275.22,-560.76,-579.86,1118.9,1412.7,111.86,595.83,70.814,697.35,-202.29,9_value
1417.6,-976.69,-615.13,641.97,1021.7,111.43,555.92,-202.98,494.98,584.5,9_value
151.98,-457.39,-107.43,1024.4,781.1,243.95,974.28,-36.868,535.18,-115.72,9_value
657.08,-46.553,149.68,453.08,1581.9,-597.37,576.14,-592.68,606.94,321.7,8_value
1108.6,232.81,641.78,430.85,1561.2,-391.32,657.63,-288.97,613.52,-181.07,8_value
1180.6,299.56,728.51,650.89,1833.2,-561.7,555.98,-157.78,820.69,68.31,8_value
587.12,-539.02,551.23,667.09,819.62,289.46,539.42,226.4,705.52,398.53,9_value
1148.5,-244.65,258.72,730.3,1636.5,-419.81,717.14,-426.91,232.79,-242.87,8_value
446.97,-253.5,431.76,838.47,924.36,460.67,535.36,78.209,434.81,446.56,9_value
1398.8,-690.83,310.47,-329.04,869.44,-554.55,694.93,387.98,724.74,478.96,9_value
538.11,-407.82,-307.7,645.79,1202.7,82.136,722.9,-578.51,-207.83,-46.509,8_value
341.99,-334.37,333.02,235.9,630.89,-90.151,46.09,73.495,300.84,201.89,9_value
1233.8,266.74,324.12,496.21,1750.8,-137.67,420.72,92.992,128.07,-13.744,8_value
280.91,-719.65,-236.65,1085.5,1177.4,292.19,615.36,118.39,621.36,-48.479,9_value
625.35,236.49,355.1,804.06,1557.5,-311.09,506.39,-357.5,510.51,482.27,8_value
521.16,-642.91,477.42,904.94,1041.5,74.249,615.8,146.28,667.25,475.37,9_value
458.79,215.07,-627.81,758.06,1324.6,-488.36,821.92,-616.07,83.086,-456.49,8_value
810.87,-790.78,-2.8399,159.24,1106.5,-156.47,36.857,-128.96,880.56,72.062,9_value
782.78,-233.64,350.7,296.02,1157.7,-193.6,924.14,-111.35,79.555,-202.1,8_value
665.3,393.16,198.59,996.54,1595.7,-111.86,437.02,-219.37,572.56,638.39,8_value
686.31,-937.75,302.59,473.81,1167.4,-47.044,214,71.099,386.75,443.81,9_value
906.32,-998.65,360.76,565.02,1404.9,-71.776,407.32,21.52,496.74,514.68,9_value
972.85,-1089.8,58.381,368.66,1167.6,-105.46,164.07,86.086,691.4,563.66,9_value
1230.3,-738.95,660.4,333.69,1326.9,-114.83,254.36,-3.5223,823.39,241.7,9_value
169.38,-330.85,25.892,936.47,768.97,342.25,651.91,-291.95,411.24,226.56,9_value
816.68,-816.69,-86.602,127.45,1627.6,-21.062,669.76,-17.916,1151.6,140.66,9_value
723.32,-704.21,245.07,385.48,1022.2,-93.84,711.71,-479.01,532.13,393.7,8_value
1199.6,-745.78,49.962,603.31,1197.8,-87.981,-67.798,-529.02,783.07,869.88,9_value
1003.7,-181.65,327.85,363.25,1425.7,-27.523,815.39,-241.31,425.41,156.9,8_value
1243.9,-1056.1,-77.89,606.26,1323.2,-149.04,575.89,-284.45,227.32,549.03,9_value
1198.3,-358.27,294.52,749.02,1503,-205.01,719.21,-382.56,761.09,96.413,8_value
1095.4,-768.01,460.15,495.61,1074.7,-32.88,397.18,415.95,1469.8,-157.96,9_value
290.13,-575.68,-57.009,1068.3,823.29,40.803,792.05,-297.87,601.83,112.71,9_value
1102.3,-301.45,-404.12,1007.9,1398.4,-409.92,7.7423,-467.09,177.05,296.09,8_value
539.47,-876.34,-163.62,843.72,940.84,16.057,508.18,-366.39,247.78,382.5,9_value
393.7,173.97,142.64,668.42,1085.2,69.238,518.07,-596.11,591.26,447.92,8_value
577.3,-45.097,463.28,922.04,1177.6,-122.69,1046.7,-305.73,758.62,313.26,8_value
1070.8,-781.56,359.74,307.05,1222.8,-187.65,117.63,-95.391,688.81,198.35,9_value
678.6,62.243,274.08,636.23,1500.6,-366.06,709.35,-190.42,215.49,112.7,8_value
1120.4,421.34,750.93,663.59,1291.8,-278.29,550.84,254.79,775.98,-96.163,9_value
1734.5,285.81,496.9,526.05,910.86,-1003.4,363.21,-544.44,621.98,-121.94,9_value
513.67,219.03,263.92,690.46,1279.4,45.152,471.38,-731.49,386,393.32,8_value
555.88,-489.37,-258.62,65.32,123.28,-413.99,341.85,-193.24,587.69,313.43,9_value
605.94,-38.789,169.78,707.49,1551.8,-463.82,679.81,-418.23,87.463,39.375,8_value
224.9,-427.51,326.81,911.79,1244.4,110.83,533.35,-260.62,602.7,356.5,9_value
1027.3,40.348,-177.31,1007.1,1559.8,-549.19,275.14,-774.42,260.63,445.85,8_value
397.17,-23.938,-205.78,647.81,1272.3,-284.7,307.83,-273.15,397.02,235.46,8_value
948.96,277.13,516.01,838.65,1926.1,-299.24,640.04,-158.3,436.77,368.54,8_value
437.5,-366.29,-201.67,1028.7,1021.1,-153.87,835.06,-192.98,55.074,-338.84,9_value
385.58,-443.64,239.89,828.23,801.07,468.47,510.65,72.394,318.9,214.4,9_value
673.02,-42.334,253.9,1028.1,1579.4,-443.43,551.71,-221.7,471.51,582.53,8_value
466.79,236.21,355.26,286.32,1299.2,158.09,864.3,95.986,657.83,250.28,8_value
1026.4,-889.42,-41.119,479.13,1596.5,-138.88,176.21,-207.9,616.09,705.86,9_value
1426.4,19.683,698.63,307.95,1800.5,-632.13,625.91,-215.57,958.62,-592.9,8_value
885.05,-701.14,418.99,-316.72,1224.2,-425.14,504.02,294.7,870.62,164.8,9_value
760.07,-333.93,661.7,720.09,1296.9,232.32,753.88,225.19,885.87,491.24,9_value
896.24,-638.53,605.09,823.91,1437.4,-331.71,769.22,-24.963,277.69,497.01,8_value
1174.5,-26.184,640.97,92.613,1710.3,-675.57,663.61,-216.62,1072.4,-328.26,8_value
776.73,-232.47,255.22,595.71,1372.7,-760.65,284.35,-240.01,510.21,312.11,8_value
984.29,-745.11,318.46,-196.76,1081.6,-484.61,501.11,224.28,876.1,-106.56,9_value
621.17,-89.718,257.61,-479.74,726.72,-603.78,264.9,232.7,777.58,-65.524,9_value
728.86,-733.64,-356.41,506.44,701.81,-380.3,356.73,-307.91,62.8,35.684,9_value
446.76,-456.23,240.8,998.91,1378.4,374.6,1065.1,-393.58,849.29,376.92,8_value
1245.4,429.16,733.34,101.94,1477.7,2.2757,846.41,2.4353,1058.7,-704.85,8_value
949.19,-616.5,588.83,-100.55,1403.3,-448.6,340.41,177.45,888.61,-43.598,9_value
815.68,-496.22,545.24,-154.59,1286.7,-206.05,576.06,-165.45,991.16,600.71,9_value
1631.1,-278.8,-64.416,27.099,603.28,-674.86,330.93,-399.09,1084.1,352.5,9_value
1731.9,577.12,677.95,303.08,1555.7,-89.002,828.61,-5.2922,1022.6,-681.77,8_value
535.6,319.47,295.28,168.1,887.3,352.33,514.67,173.44,454.39,-125.49,8_value
619.44,-414.73,199.82,345.43,1365.7,435.19,90.926,56.311,848.78,445.45,9_value
753.88,-347.47,801.13,16.437,1201.6,-214.28,300.6,251.69,1008,-98.225,9_value
746.23,-565.47,512.31,-287.41,1169.4,-354.56,410.49,191.98,988.43,143.04,9_value
452.66,-3.4334,-133.67,626.79,1068.1,-166.13,644.42,-442.52,-160.88,-151.3,8_value
1235.5,-182.94,514.66,153.28,1261.7,-316.31,596.01,-165.47,918.83,-438.88,8_value
499.31,300.78,242.21,543.38,1170.4,13.864,267.22,-106.68,242.45,258.6,8_value
466.05,175.31,437.79,363.59,1291,-323.14,202.58,-238.25,369.9,-64.608,8_value
1449.3,527.61,672.37,240.72,1410.1,-335.69,773.89,98.966,1026.5,-591.21,8_value
149.94,-302.68,73.336,840.61,901.62,223.02,563.78,-269.5,439.66,180.91,9_value
705.29,-781.53,161.8,-119.61,927.24,-272.83,463.79,224.27,657.06,458.44,9_value
1623.9,606.9,562.73,505.04,1679.7,45.989,800.61,90.676,765.99,-639.37,8_value
1605.8,503.28,632.11,348.9,1225.9,-27.305,995.63,73.367,953.93,-708.34,8_value
1478.8,-536.03,-228.97,-601.59,900.02,-459.7,968.98,-704.59,554.91,-68.839,9_value
-30.86,-70.07,-119.94,781.05,788.26,564,482.27,41.952,944.92,200.4,9_value
696.55,-461.91,-182.37,582.99,843.95,-246.02,650.01,-350.07,-111.21,-17.794,8_value
982.38,277.95,-162.72,775.88,1462.1,458.61,491.93,264.05,541.89,10.973,8_value
886.39,-803.43,243.93,67.056,1509.5,-456.41,521.35,-41.255,752.01,408.35,9_value
465.18,-755.99,127.13,274.85,1400.4,22.205,282.66,-124.04,857.97,498.12,9_value
1662.7,78.774,668.63,418.12,1639.4,-607.92,691.61,-43.648,991.15,-610.44,8_value
629.63,-713.22,472.74,470.37,1371.3,-60.816,246.67,33.239,380.06,403.78,9_value
271.55,-436.51,188.82,530.17,868.58,367.21,207.66,-199.05,727.85,396.73,9_value
1333.1,399.76,536.75,223.25,1437.3,-244.5,511.28,75.168,545.23,-789.08,8_value
1605.5,354.92,481.43,646.33,1353.7,-422.33,-64.118,-21.425,666.24,-17.056,8_value
597.05,-566.44,529.39,34.701,1280.4,-177.94,324.99,30.416,798.17,267.46,9_value
540.35,566.07,309.35,507.73,1162,-366.02,184.58,-248.54,330.71,173.99,8_value
1399.2,-208.27,703.08,281.09,1732.3,-406.73,714.55,-331.92,952.7,-465.68,8_value
577.46,-556.38,652.43,275.22,1405.2,-92.257,343.94,18.577,869.99,356.83,9_value
352.29,-302.77,-608.67,1082.6,780.75,115.47,498.69,-326.89,365.27,-353.93,9_value
570.13,-813.9,303.76,101.58,1268.8,-220.88,410.73,-31.709,899.37,535.66,9_value
818.1,148.12,292.63,141.84,1125.2,49.309,473.02,-194.67,553.75,-460.18,8_value
609.75,-750.9,-582,465.74,525.31,-456.3,570.24,-408.22,200.98,-120.27,9_value
1228.4,535.5,481.7,298.59,1891,46.231,771.89,52.841,765.42,-539.63,8_value
778.03,-734.49,450.94,31.449,1312.5,-310.5,378.74,28.772,740.64,252.22,9_value
765.14,-481.26,-86.282,-1.0472,878.4,-209.8,267.76,-49.055,74.168,224.04,9_value
1401.4,157.52,515.63,870.66,1913.3,-68.651,535.74,-441.75,785.85,-348.86,8_value
1169.7,-578.71,-21.067,1046.9,1195.5,-31.279,772.67,46.206,183.45,-177.67,9_value
623.52,57.36,-798.81,344.03,827.35,-41.81,-97.597,-246.61,456.52,244.72,8_value
723.43,-989.06,-694.88,757.78,866.89,-409.76,606.25,-163.17,620.89,-187.79,9_value
871.29,-1196.9,-157.18,614.65,968.46,-87.876,525.01,-92.802,346.9,355.15,9_value
2066.1,365.9,557.12,870.74,1001.9,-589.19,379.83,-407.02,734.64,-295.58,9_value
65.711,-234.51,-34.287,492.92,1004.6,20.537,642.54,-387.64,482.99,184.04,9_value
49.281,-220.33,-224.62,452.72,945.06,141.13,363.71,-297.46,271.61,123.45,9_value
524.9,382.7,-855.83,588.01,722.06,-193.43,279.05,-300.6,309.87,-36.276,8_value
250.12,-640.68,-621.82,1073.2,1009.3,-292.65,738.4,-106.14,526.49,-523.96,9_value
80.009,-47.353,-690.9,1193.4,1085.3,-225.81,928.41,318.13,919.14,-417.85,9_value
950.38,265.85,-346.94,1165.5,1497.4,-210.42,289.21,-324.84,-118.21,390.39,8_value
588.09,-612.36,38.22,127.31,1147.6,-73.732,210.87,-278.86,1174.2,214.58,9_value
1693.2,61.027,266.75,301.84,1940.1,355.44,1174.6,-168.67,1203.8,229,8_value
312.36,-643.35,-496.53,1019.1,913.05,66.888,634.01,5.8934,414.37,-368.18,9_value
331.48,-565.72,-238.26,350.34,812,93.901,205.5,111.87,255.01,266.86,9_value
483.14,398.46,-862.41,740.35,628.18,-385.96,10.499,-167.67,724.18,-116.32,8_value
651.9,-531.91,108.48,858.21,1671.3,26.646,391.86,-412.82,626.05,678.35,9_value
89.241,-50.016,-430.26,783.26,975.42,-201.01,417.12,-365.24,389.2,-422.81,9_value
199.88,-148.12,-769.87,599.9,913.3,-191.51,349.2,-275.67,488.03,-444.87,9_value
572.78,-512.96,257.83,-31.198,887.63,-355.58,22.661,24.928,308.28,278.58,9_value
933.75,-672.46,21.105,244.58,1126.5,254.14,465.95,-173.77,1444,-268.95,9_value
539.33,477.38,-920.42,293.36,807.97,-334.43,207.26,-78.932,682.74,224.91,8_value
33.364,-219.84,-426.83,1002.2,982.62,100.98,803.38,61.131,492.13,-152,9_value
712.1,-941.67,-460.44,601.8,746.52,-210.51,505.37,-47.013,380.56,114.14,9_value
777.6,283.54,-805.95,435.82,1037.3,-179.64,-45.54,-455.46,183.37,66.675,8_value
688.02,-883.93,258.3,241.7,1528.9,-256.25,440.25,-75.146,732.75,391.65,9_value
534.18,374.44,-701.34,672.02,691.09,-36.373,197.47,-181.91,291.49,-92.924,8_value
816.58,-681.3,492.71,304.82,1611.5,-118.49,503.03,-109.21,1189.8,846.17,9_value
650.65,-468.71,249.7,106.88,1022.5,-506.29,173.18,69.374,611.43,539.4,9_value
529.56,-68.504,-621.29,900.72,1059.2,-400.85,372.2,-552.34,297.76,-56.581,8_value
999.71,-933.88,-322.44,740.89,1241.2,-254.54,489.15,-276.05,218.13,348.38,9_value
640.61,-720.52,-848.88,713.72,1161,55.291,599.98,-14.699,553.53,21.205,9_value
591.14,334.91,-757.69,464.23,767.46,-203.12,-127.61,-189.88,486.17,159.1,8_value
445.07,-431.95,295.06,261.68,844.35,-147.24,109.45,-119.97,283.12,497.14,9_value
800.6,-196.5,-129.83,180.36,679.39,-447.41,615.82,6.2488,252.39,16.985,8_value
931.75,-771.05,-694.42,574.44,1101.4,343.12,719.01,30.07,457.93,258.96,9_value
1023.8,-608.39,-1208.5,547.9,801.08,-671.42,460.98,-409.12,759.92,-235.07,9_value
317.95,257.27,232.62,611.42,1306.9,-204.66,578.84,-192.13,354.74,408.11,8_value
500.45,465.94,-1012.9,486.84,907.99,-529.34,225.65,-60.296,761.94,72.126,8_value
582.78,-640.62,-797.87,811.53,976.43,-389.18,432.42,-412.38,322.71,-367.69,9_value
320.74,-454.15,-777.37,565.97,984.79,-215.15,360.95,-485.14,488.32,-392.22,9_value
299.26,25.159,442.64,217.8,605.13,-202.59,600.24,52.797,489.42,137.82,8_value
466.94,-12.222,228.05,575.08,1004.6,-150.71,632.72,-129.74,840.63,478.74,8_value
919.66,-1079.6,56.303,231.16,1554.5,-97.566,282.31,-73.015,1104.3,572.51,9_value
1242.3,-289.71,103.57,-316.91,618.25,-411.5,836.11,200.45,498.86,281.93,9_value
719.28,360.29,-1010.3,401.62,613.37,-287.21,361.93,178.57,898.41,454.05,8_value
1804.9,-37.713,-122.45,926.49,1860,-545.26,260.36,-627.63,937.13,180.68,8_value
564.92,-24.244,284.54,807.54,1255.7,-135.71,216.73,-174.19,138.67,49.073,9_value
536.57,157.26,148.33,375.48,1076.1,3.5952,145.35,-133.96,174.03,33.493,8_value
573.02,-685.82,407.26,730.27,1408.3,-121.58,328.56,-164.2,414.38,522.05,9_value
617.36,383.59,-502.91,1205.4,1530.3,-313.86,338.44,-417.95,446.53,385.25,8_value
681.52,-672.18,-440.17,1309.7,1308.3,-224.49,780.98,-277.07,341.81,-410.06,9_value
1435.7,-602.06,-523.64,160.25,1063,257.13,142.38,-103.42,1117.1,473.68,9_value
962.74,559.79,-806.7,998.26,1402.1,-234.9,301.98,-62.65,139.94,340.82,8_value
785.92,349.13,521.51,137.69,1107.4,-200.71,452.69,135,770.96,-523.89,8_value
375.77,-539.4,161.23,658.8,1249.6,86.328,391.76,-399.34,243.28,389.44,9_value
1275.7,348.32,533.04,382.44,873.35,-242.21,425.29,147.45,809.85,-586.28,8_value
805.48,130.45,-622.19,1177.8,1383.2,-373.54,278.31,-357.53,209.52,212.74,8_value
445.71,-384.48,-527.88,1238.7,1195.7,-77.638,882.05,-38.631,292.68,-493.38,9_value
353.15,-429.11,503.29,388.37,978.53,82.344,381.51,-187.65,409.47,434.74,9_value
-82.583,132.62,-101.03,584.82,735.43,68.611,571.85,-368.03,433.22,-90.327,9_value
698.87,-920.99,125.48,799.2,1427.5,256,459.41,-110.61,198.98,258.46,9_value
410.69,-182.31,-491.71,865.71,1005.5,-504.61,259.35,-627.35,394.77,-391.16,9_value
870.8,-959.54,-606.43,1020.6,1350.8,97.948,656.03,-124.47,474.23,-160.62,9_value
28.423,-328.89,-21.776,642.98,760.92,76.867,486.06,-247.88,308,209.63,9_value
704.63,450.6,-21.343,581.49,1325.5,-159.98,240.58,52.174,-110.58,146.69,8_value
672.75,216.46,-714.04,1244.1,1242.2,-448.25,82.246,-573.66,354.96,222.23,8_value
703.24,-974.61,-344.7,731.37,1393.9,50.154,606.52,-215.31,124.37,185.02,9_value
607.98,-709.38,-100.99,720.46,1465.9,199.57,730.99,-426.88,172.4,204.48,9_value
596.65,374.77,-679.77,1121.9,1421.2,-449.79,461.88,-451.45,274.57,85.468,8_value
-83.027,-6.6614,-312.89,1033.4,996.6,52.706,546.69,29.061,900.38,-163.89,9_value
455.14,498.6,-732.07,1016,1126.3,-503.5,250.85,-339.07,167.33,232.73,8_value
706.63,-812.87,-601.66,908.54,1079.9,-13.033,302.06,-271.43,319.59,-74.562,9_value
665.02,398.22,-397.23,795.51,1235.7,65.277,319.15,-75.927,-25.464,236.49,8_value
1068.6,-828.4,467.75,-227.79,1407.4,-487.83,274.2,84.868,1056.4,-50.549,9_value
745.39,-450.91,-26.049,757.41,874.85,44.188,674.8,-132.57,298.19,-221.8,9_value
793.94,291.35,-817.82,1031.9,1272.7,-457,43.012,-534.25,268.49,-62.321,8_value
515.23,256.63,421.78,699.05,1462.3,-124.93,619.49,-254.83,380.75,346.88,8_value
541.53,222.46,-238.94,1013.5,1605.3,-422.32,666.09,-644.33,230.28,82.384,8_value
433.44,418.73,-699.85,799.34,1102.4,-499.15,487.91,-412.46,48.384,-23.548,8_value
589.1,469.31,-942.13,930,1165,-386.31,203.53,-401.22,580.73,-128.93,8_value
858.03,-647.33,208.47,104.12,1084.1,-92.061,171.5,-197.84,628.4,553.65,9_value
581.87,-719.17,294.02,94.74,981.56,-289.54,272.12,56.233,286.84,521.36,9_value
792.66,210.77,-453.85,1267.6,1664.1,-457.75,207.78,-519.24,262.29,554.22,8_value
862.55,230.08,436.07,274.86,1074.4,7.2502,314.34,44.671,403.85,-455.47,8_value
